total_votes,weighted_average_vote,imdb_title_id,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote,us_voters_votes,non_us_voters_votes
362,6.3,tt0101306,,6.1,6.4,6.2,7.0,11.0,221.0
589,7.0,tt0101307,7.6,7.1,6.3,7.0,7.7,95.0,354.0
1855,3.7,tt0101309,3.4,3.8,3.6,3.7,3.7,543.0,812.0
17837,6.9,tt0101316,7.0,6.8,7.0,6.8,7.3,3027.0,9470.0
2553,7.0,tt0101317,7.3,6.9,7.1,7.0,7.3,308.0,1539.0
11189,7.6,tt0101318,7.8,7.6,7.3,7.6,7.6,1353.0,6604.0
217,4.7,tt0101320,3.4,5.1,4.4,4.6,5.3,76.0,75.0
581,6.4,tt0101324,6.4,6.2,6.4,6.1,7.1,138.0,271.0
559,3.5,tt0101325,2.9,3.6,3.2,3.5,1.8,134.0,302.0
4171,3.9,tt0101326,4.1,3.9,3.6,3.9,4.7,798.0,2330.0
1185,5.9,tt0101327,6.5,5.9,5.1,5.8,6.3,114.0,735.0
217,5.4,tt0101328,5.3,5.4,5.3,5.4,5.1,111.0,48.0
21974,6.5,tt0101329,6.7,6.5,6.1,6.4,6.8,7261.0,7885.0
109,6.9,tt0101330,7.0,6.2,6.4,6.2,7.2,6.0,59.0
291,6.1,tt0101332,7.5,5.7,6.4,6.0,6.7,17.0,177.0
460,4.6,tt0101343,4.6,4.6,4.4,4.4,5.5,198.0,144.0
232,6.1,tt0101354,7.4,6.7,6.1,6.0,8.1,36.0,148.0
3310,5.4,tt0101356,5.7,5.5,5.1,5.4,5.6,815.0,1582.0
150,6.6,tt0101362,6.6,6.6,6.6,6.5,7.0,14.0,80.0
1952,5.2,tt0101366,5.3,5.3,4.9,5.2,4.9,639.0,775.0
589,4.5,tt0101368,4.8,4.6,4.4,4.5,4.8,265.0,164.0
212,4.7,tt0101369,5.1,4.7,4.3,4.6,5.5,68.0,79.0
2811,6.1,tt0101371,6.7,6.1,6.1,6.0,6.6,1030.0,1014.0
206,6.3,tt0101372,6.7,6.5,5.8,6.3,6.3,5.0,137.0
2950,6.9,tt0101373,6.9,6.8,6.9,6.9,6.9,991.0,996.0
234,4.3,tt0101391,5.7,4.0,4.2,4.1,4.9,48.0,130.0
67550,6.7,tt0101393,6.7,6.7,6.7,6.7,6.9,19488.0,27074.0
499,3.6,tt0101399,3.2,3.6,3.6,3.5,3.4,279.0,105.0
170,2.6,tt0101402,5.0,2.7,5.0,3.5,2.4,21.0,56.0
590,6.3,tt0101404,6.3,6.3,6.3,6.0,7.3,297.0,159.0
106329,7.7,tt0101410,7.9,7.7,7.4,7.7,7.5,23549.0,52363.0
2749,4.0,tt0101412,3.7,4.1,3.6,3.9,4.5,966.0,1000.0
175,7.1,tt0101413,8.2,6.8,7.0,6.9,7.5,46.0,60.0
398182,8.0,tt0101414,8.1,8.0,7.8,7.8,8.5,80427.0,159442.0
212,5.5,tt0101416,3.8,5.8,5.5,5.4,6.2,70.0,83.0
9227,5.8,tt0101420,5.8,5.8,5.8,5.8,5.9,2333.0,4284.0
6134,7.7,tt0101428,8.2,7.6,7.5,7.6,7.9,1081.0,3440.0
533,7.6,tt0101429,8.2,7.8,7.3,7.5,8.4,96.0,324.0
212,5.8,tt0101431,5.0,5.8,5.9,5.8,6.9,12.0,160.0
118,4.8,tt0101436,3.7,5.1,4.6,4.8,4.6,35.0,53.0
1723,6.3,tt0101437,6.5,6.2,5.5,6.2,6.6,152.0,971.0
556,6.9,tt0101440,6.9,6.8,6.9,6.8,7.5,97.0,318.0
237,6.8,tt0101442,6.9,6.7,6.8,6.8,6.8,26.0,155.0
1638,6.6,tt0101444,6.6,6.6,6.1,6.2,6.9,881.0,287.0
482,3.9,tt0101448,3.9,4.1,3.8,3.9,4.5,245.0,133.0
440,3.7,tt0101449,2.9,3.8,3.9,3.7,2.6,125.0,210.0
59247,6.3,tt0101452,6.5,6.3,6.0,6.3,6.4,18104.0,23088.0
10840,5.9,tt0101453,6.0,5.9,6.0,5.9,5.8,2774.0,4975.0
2563,4.9,tt0101455,5.3,4.7,4.9,4.7,5.6,804.0,1066.0
8131,6.7,tt0101458,6.4,6.6,6.8,6.6,7.1,1713.0,3844.0
129,6.4,tt0101460,5.0,6.4,6.1,6.2,5.6,19.0,71.0
411,5.9,tt0101463,6.0,5.9,5.9,5.9,5.5,108.0,195.0
359,3.8,tt0101464,3.8,3.8,3.6,3.6,4.3,112.0,150.0
6025,7.1,tt0101465,6.9,6.9,7.3,7.1,7.1,1946.0,2481.0
737,4.2,tt0101467,4.2,4.2,4.1,4.2,3.7,214.0,366.0
146,4.7,tt0101473,8.0,4.9,4.5,4.6,5.1,10.0,94.0
168,5.0,tt0101474,5.5,5.4,4.2,4.9,6.2,62.0,58.0
582,5.8,tt0101478,6.3,5.8,5.4,5.6,6.1,187.0,200.0
433,5.2,tt0101481,6.4,5.0,5.3,5.0,6.5,142.0,190.0
821,4.5,tt0101482,6.0,4.3,4.2,4.3,5.1,473.0,261.0
544,4.8,tt0101483,5.3,5.0,4.3,4.8,4.6,154.0,239.0
488,5.3,tt0101486,5.7,5.4,5.0,5.3,5.3,154.0,182.0
290,4.3,tt0101489,2.2,4.2,4.4,4.1,5.2,46.0,174.0
466,7.3,tt0101490,7.6,7.2,6.5,7.3,6.9,51.0,294.0
3661,5.5,tt0101492,5.8,5.6,5.3,5.6,5.5,1190.0,1490.0
599,5.3,tt0101493,5.6,5.3,5.0,5.2,5.0,105.0,337.0
1003,5.7,tt0101497,5.9,5.7,5.3,5.6,5.6,306.0,431.0
499,5.2,tt0101501,5.4,5.4,4.8,5.1,6.0,91.0,247.0
1420,5.3,tt0101502,5.2,5.4,5.2,5.3,5.5,348.0,710.0
331,6.5,tt0101504,6.5,6.3,6.7,6.6,6.2,85.0,154.0
202,5.2,tt0101505,4.2,5.2,5.4,5.2,5.6,5.0,141.0
115206,7.7,tt0101507,7.9,7.7,7.5,7.7,7.7,29494.0,48213.0
430,5.3,tt0101509,5.8,5.3,4.8,5.3,5.1,100.0,205.0
440,5.6,tt0101510,6.2,5.7,5.4,5.5,5.3,172.0,131.0
24313,6.8,tt0101516,7.1,6.8,6.7,6.8,6.6,7144.0,10385.0
1221,4.5,tt0101518,5.2,4.7,4.2,4.5,5.0,188.0,673.0
338,6.9,tt0101519,7.1,7.1,6.1,6.8,7.1,47.0,180.0
6222,5.4,tt0101523,5.9,5.1,5.5,5.3,5.5,2121.0,2356.0
1402,6.5,tt0101524,6.8,6.5,6.4,6.4,7.1,280.0,716.0
1290,7.3,tt0101526,7.6,7.3,6.8,7.2,7.2,149.0,756.0
1011,7.0,tt0101529,6.9,6.9,6.9,6.9,6.8,259.0,468.0
130,6.1,tt0101530,2.6,5.7,7.1,5.8,7.2,55.0,36.0
5037,6.5,tt0101531,6.8,6.5,6.4,6.5,6.8,1946.0,1639.0
207,5.5,tt0101534,7.5,5.1,5.9,5.4,5.1,49.0,117.0
107,6.0,tt0101535,4.6,6.3,5.9,6.0,6.0,20.0,65.0
101,4.3,tt0101536,5.0,4.5,3.7,4.0,6.5,48.0,21.0
270,4.6,tt0101538,4.5,4.5,4.6,4.7,3.7,98.0,98.0
158039,7.3,tt0101540,7.4,7.3,7.3,7.3,7.2,31761.0,77040.0
165,3.8,tt0101541,4.3,3.4,4.2,3.8,3.4,58.0,68.0
657,6.3,tt0101542,6.4,6.4,6.1,6.3,6.0,16.0,469.0
9143,5.9,tt0101545,6.1,5.9,5.9,5.9,5.9,3643.0,2886.0
643,5.7,tt0101548,5.7,5.8,5.5,5.7,5.8,45.0,429.0
807,5.2,tt0101560,5.7,5.1,5.0,5.1,5.3,157.0,423.0
434,7.0,tt0101561,7.9,7.2,6.1,6.9,7.1,217.0,117.0
104,6.7,tt0101574,,6.2,6.9,6.4,7.6,1.0,60.0
470,6.7,tt0101578,6.8,6.4,6.9,6.2,7.9,194.0,148.0
785,7.0,tt0101583,7.0,7.1,5.2,6.9,7.3,217.0,317.0
45236,6.7,tt0101587,6.8,6.7,6.8,6.7,6.8,16668.0,15183.0
2038,7.4,tt0101588,7.5,7.4,7.3,7.4,7.1,753.0,651.0
6278,6.4,tt0101590,6.4,6.3,6.5,6.4,6.5,1922.0,2528.0
1839,4.4,tt0101591,4.5,4.5,3.9,4.4,4.5,623.0,740.0
524,7.1,tt0101592,7.2,7.2,6.8,6.8,7.9,129.0,217.0
163,5.0,tt0101593,,4.6,5.2,4.8,6.0,70.0,50.0
2791,6.3,tt0101595,6.2,6.2,6.4,6.2,6.5,494.0,1563.0
2495,7.0,tt0101597,7.3,7.0,6.8,6.6,7.7,768.0,1027.0
126,3.9,tt0101599,4.6,4.1,3.4,3.9,3.5,36.0,65.0
372,7.3,tt0101600,7.7,7.4,6.0,7.0,7.9,37.0,216.0
30344,7.6,tt0101605,7.5,7.5,7.7,7.5,7.6,5822.0,15270.0
2236,5.7,tt0101606,6.0,5.6,5.7,5.6,6.1,712.0,947.0
191,7.0,tt0101610,7.2,6.7,6.8,7.0,6.4,25.0,110.0
122,4.4,tt0101612,6.5,4.4,4.1,4.4,3.5,2.0,81.0
8571,2.9,tt0101615,2.6,3.0,2.5,2.8,3.7,3249.0,3134.0
2125,6.2,tt0101616,6.1,6.2,5.5,6.2,5.0,159.0,1113.0
3625,5.9,tt0101625,6.5,6.0,5.5,5.8,6.5,1117.0,1579.0
10320,4.4,tt0101627,4.5,4.4,4.1,4.4,4.5,2293.0,5095.0
6352,4.1,tt0101628,4.0,4.1,4.0,4.1,4.6,1430.0,3165.0
829,6.1,tt0101629,6.2,6.1,6.1,6.1,6.1,288.0,324.0
954,7.8,tt0101632,7.5,8.0,7.3,7.8,7.6,20.0,631.0
19302,5.9,tt0101635,6.3,5.8,5.6,5.6,6.3,4817.0,8824.0
389,3.9,tt0101636,4.5,3.8,3.9,3.8,4.6,158.0,142.0
332,6.1,tt0101638,7.6,6.2,5.9,5.7,7.1,44.0,188.0
27056,8.1,tt0101640,8.2,8.1,8.1,8.1,8.3,5906.0,13010.0
267,6.3,tt0101646,4.3,6.4,6.3,6.2,7.1,114.0,71.0
122,6.7,tt0101648,6.1,6.8,6.5,6.6,7.0,20.0,76.0
8595,8.5,tt0101649,8.7,8.5,6.2,8.6,7.2,567.0,3285.0
102,6.2,tt0101650,6.1,6.1,6.2,5.8,7.3,17.0,64.0
287,3.2,tt0101652,2.7,3.5,2.8,3.2,2.9,84.0,147.0
150,5.1,tt0101653,6.4,4.9,4.9,5.1,4.9,74.0,34.0
274,5.0,tt0101656,5.5,5.1,4.7,5.0,4.6,75.0,139.0
469,6.8,tt0101658,6.6,6.8,6.8,6.7,7.4,122.0,209.0
1831,5.8,tt0101660,5.6,6.1,5.3,5.8,5.7,863.0,516.0
523,5.5,tt0101664,5.5,5.1,5.8,5.5,6.1,203.0,186.0
24752,6.9,tt0101669,7.0,6.8,7.0,6.8,7.3,7919.0,9229.0
593,5.1,tt0101670,5.6,5.2,4.4,5.0,5.2,247.0,188.0
767,3.3,tt0101675,3.2,3.4,3.1,3.3,2.9,218.0,380.0
125,4.2,tt0101676,3.3,4.9,4.3,4.2,5.4,74.0,22.0
954,6.5,tt0101692,6.5,6.3,6.7,6.5,6.6,55.0,607.0
6171,6.2,tt0101694,6.4,6.1,6.2,6.0,6.6,2001.0,2422.0
289,5.9,tt0101695,5.1,6.1,5.7,5.8,5.6,128.0,84.0
15810,7.2,tt0101698,7.2,7.2,7.2,7.2,7.3,7078.0,4230.0
76201,7.6,tt0101700,7.5,7.6,7.7,7.6,7.7,11682.0,43151.0
7289,5.9,tt0101701,6.2,5.8,5.8,5.8,6.2,3012.0,2208.0
752,3.1,tt0101702,2.7,3.1,3.0,3.1,2.9,180.0,403.0
590,6.2,tt0101704,6.2,6.2,6.0,6.1,6.0,202.0,208.0
192,5.3,tt0101707,6.2,5.8,5.5,5.1,6.7,59.0,56.0
100,5.8,tt0101723,5.7,5.6,6.5,5.8,8.8,8.0,72.0
1536,5.4,tt0101725,5.7,5.3,5.4,5.4,5.7,423.0,732.0
1422,4.9,tt0101732,5.1,4.5,5.4,5.0,4.1,116.0,712.0
3626,7.4,tt0101733,7.5,7.3,6.4,7.3,7.9,301.0,1833.0
279,4.6,tt0101735,4.1,4.7,4.4,4.5,5.1,106.0,94.0
151,3.7,tt0101738,2.7,4.5,3.1,3.7,4.4,1.0,111.0
408,7.0,tt0101739,7.4,7.2,6.0,7.1,6.7,24.0,262.0
238,4.9,tt0101741,5.5,5.1,4.5,4.7,5.9,94.0,75.0
879,5.9,tt0101742,7.5,5.1,5.3,5.5,7.4,80.0,400.0
129,6.8,tt0101743,7.2,7.8,4.4,6.6,6.5,1.0,98.0
773,4.0,tt0101744,2.7,3.9,4.3,3.9,4.0,276.0,315.0
31068,6.2,tt0101745,6.3,6.1,6.4,6.2,6.2,9792.0,11797.0
4841,7.0,tt0101746,7.3,6.9,7.0,6.9,7.3,1636.0,1780.0
7715,7.5,tt0101748,7.6,7.4,7.3,7.2,7.7,2502.0,2999.0
160,6.2,tt0101752,6.0,6.4,6.0,6.3,5.2,11.0,97.0
243,6.3,tt0101753,5.2,6.5,6.4,6.4,5.9,36.0,141.0
195,6.3,tt0101755,8.2,5.9,5.9,6.0,7.5,9.0,130.0
103,5.6,tt0101756,6.5,5.5,5.6,5.7,5.1,10.0,62.0
25845,6.2,tt0101757,6.5,6.2,5.9,6.0,6.8,10806.0,7532.0
472,5.5,tt0101760,5.9,5.5,5.3,5.6,5.6,117.0,242.0
