imdb_title_id,total_votes,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote,us_voters_votes,non_us_voters_votes
tt0015861,387,6.6,6.7,6.5,6.8,6.6,6.4,48,247
tt0015863,3490,7.2,7.3,7.1,7.2,7.2,7.6,1033,1564
tt0015864,91960,8.2,8.2,8.1,8.2,8.2,8.1,16101,43397
tt0015872,138,7,6.3,6.9,6.8,6.8,7.4,60,52
tt0015881,8439,8.1,8.1,8,8.2,8.1,7.8,2778,3555
tt0015883,206,6.9,6.5,6.3,7.2,6.8,7.3,104,70
tt0015909,143,6.5,7.4,7.1,6.1,6.6,6.9,65,58
tt0015935,101,6.7,7.1,6.7,6.2,6.6,7.1,9,67
tt0016004,921,7.3,7.2,7.3,7.4,7.2,7.6,251,470
tt0016005,519,6.6,7,6.7,6.4,6.7,6.3,303,124
tt0016006,120,5.2,6.8,6.6,4.2,4.8,6.1,88,25
tt0016013,457,7.2,7.3,7.2,7.3,7.2,8,209,181
tt0016023,442,6,5.2,6.8,4.7,5.4,5.1,296,47
tt0016028,854,6.7,6.8,6.9,6.5,6.6,7.1,548,156
tt0016029,1259,7.1,7.1,6.9,7,6.8,7.5,602,299
tt0016039,4307,7,7.1,6.9,7,7,6.9,1329,1870
tt0016104,2049,7.3,7.5,7.3,7.2,7.3,7.2,1172,586
tt0016123,874,6.2,6.2,6.3,6.2,6.2,6.5,456,207
tt0016185,271,7.1,7.5,7.1,6.8,7.1,6.8,40,176
tt0016201,197,6.2,6.2,5.9,6.2,6.1,5.9,91,49
tt0016205,117,6.7,6,7.2,6.6,6.8,6,49,43
tt0016220,15498,7.6,7.7,7.5,7.7,7.6,7.7,5703,5468
tt0016226,262,6.1,6.3,5.8,6.3,6,6.6,108,83
tt0016230,1952,6,5.9,6,6.1,5.9,6.4,335,1141
tt0016232,179,7.1,7.4,7.4,6.7,7.1,6.6,46,100
tt0016240,120,6.8,6.8,6.7,7,6.8,7.4,22,66
tt0016241,131,3.8,6,3.6,3.5,4.4,1.4,77,26
tt0016258,311,7.1,6.7,6.9,7.1,6.9,7.7,196,36
tt0016276,238,6.5,6.5,6.7,6.5,6.5,6.5,132,53
tt0016288,154,6.4,5.4,6.1,6.7,6.4,6.2,63,48
tt0016294,115,6.7,6,6.8,6.9,6.7,7.2,41,54
tt0016308,461,6.6,6.2,6.6,6.8,6.6,7,189,163
tt0016309,121,3.6,6.5,3.5,2.9,3.7,2.6,70,25
tt0016310,294,6.8,7,6.8,6.5,6.8,6.3,76,166
tt0016332,8412,7.9,8,7.9,8,7.9,8,2583,3798
tt0016338,110,6.1,6,6,6.3,6.1,7.1,40,52
tt0016377,107,4.1,2,5.7,3.9,4.1,1.8,90,15
tt0016392,181,6.5,6.2,6.4,6.7,6.5,6.4,18,124
tt0016394,806,6.5,6.4,6.8,6.4,6.6,6.2,544,158
tt0016395,223,7.2,7.2,6.9,7,6.8,7.7,71,95
tt0016461,510,6.5,5.9,6.4,6.7,6.5,6.2,215,190
tt0016473,1550,7.2,6.9,7.2,7.3,7.2,7.5,729,495
tt0016480,279,6.8,6.1,6.4,7,6.7,6.6,147,62
tt0016481,866,7.4,7.4,7.3,7.6,7.4,7.7,198,491
tt0016491,671,7.7,8,7.5,7.7,7.6,8.2,228,269
tt0016493,143,6.7,5.4,7,6.5,6.7,7,34,86
tt0016544,1365,5.1,4,5.2,5.3,5.1,5.2,674,348
tt0016545,226,5.8,5.8,6,5.6,5.8,5.8,85,83
tt0016548,111,6.9,6.6,6.8,7.2,6.8,6.7,37,49
tt0016559,102,6.9,6.4,6.7,7.3,6.9,6.5,7,79
tt0016560,605,5.4,5.7,5.9,4.8,5.1,5.2,435,60
tt0016563,122,6.6,6.2,6.6,6.6,6.6,6.1,17,83
tt0016627,970,7,7.1,7,6.9,7,6.8,611,228
tt0016629,646,6.6,6.5,6.6,6.5,6.6,6.3,244,225
tt0016630,2486,7.1,7,7.1,7.1,7.1,7.3,732,1103
tt0016634,315,7,6.3,6.6,7.1,6.9,6.7,121,119
tt0016640,324,6.5,6.9,6.5,6.4,6.5,6.7,138,110
tt0016641,6883,7.8,7.6,7.7,7.8,7.8,7.4,2886,2560
tt0016643,214,6.4,6.2,5.8,6.4,6.3,6.2,134,26
tt0016646,446,5.9,6.8,6.6,4.7,5.6,5.1,306,43
tt0016654,1583,7.1,7.1,7,7.1,7,7.2,580,633
tt0016655,598,6.8,6.5,6.7,6.9,6.7,7,263,223
tt0016664,133,5.5,5.9,5.3,5.6,5.5,7.1,42,54
tt0016669,1402,7.3,7.7,7.3,7.1,7.2,7.5,806,353
tt0016672,421,5.1,5.3,5.2,5,5.2,4.6,220,107
tt0016690,1378,6.2,6.1,6.4,6.1,6.3,5.7,891,330
tt0016691,116,6.7,6.1,6.8,6.8,6.7,6.4,9,86
tt0016762,132,6.6,5.9,6.4,6.8,6.6,7,49,45
tt0016804,690,7,7.2,6.9,7,6.9,7.2,337,175
tt0016822,860,6.7,7.3,6.6,6.5,6.6,6.8,563,200
tt0016827,117,4.5,9,6.7,3.3,4.6,1.2,93,21
tt0016832,387,6.9,7,6.6,7.1,7,6.6,213,78
tt0016847,13010,8.1,8.2,8.1,8.1,8.1,8.1,3479,6467
tt0016854,194,6.4,6.4,6.4,6.7,6.4,7.3,48,109
tt0016871,731,5.8,6.5,6,5.5,5.8,6.1,548,109
tt0016884,3753,7.7,7.7,7.6,7.7,7.6,8,1642,1352
tt0016895,1328,7.5,7.8,7.4,7.3,7.4,7.7,500,553
tt0016914,595,6.9,6.7,6.8,7,6.8,7.3,145,338
tt0016939,246,6.4,5.7,6.3,6.6,6.4,5.7,102,85
tt0016947,199,6.5,6.9,6.6,6.3,6.5,6.3,74,90
tt0016953,632,6.7,6.7,6.6,6.8,6.6,7.2,158,340
tt0016971,118,6.1,7,5.9,6,5.9,6.9,44,47
tt0017004,226,6.6,6,6.6,6.5,6.5,6.5,94,84
tt0017028,118,6.9,6.3,6.8,6.9,6.8,6.7,51,43
tt0017029,392,6.6,6.5,6.8,6.6,6.6,6.7,287,71
tt0017048,2467,7.4,7.6,7.5,7,7.4,7.4,633,1243
tt0017075,9272,7.3,7.4,7.3,7.2,7.3,7.5,2306,4551
tt0017082,194,6.4,5.5,5.9,6.8,6.4,6.6,87,71
tt0017096,383,6.8,6.5,6.9,6.8,6.8,6.9,125,174
tt0017103,505,6.8,6.1,6.6,6.9,6.8,6.5,228,175
tt0017119,295,6.8,6.9,6.8,7,7,6.4,127,99
tt0017120,302,6.8,6.8,6.5,7,6.8,6.6,156,72
tt0017128,2267,7.5,7.4,7.6,7.5,7.5,7.5,389,1356
tt0017136,148396,8.3,8.3,8.2,8.3,8.3,8.3,30678,66535
tt0017159,247,6.9,6.7,7,6.9,6.9,6.7,100,103
tt0017195,106,7.1,7.4,7.1,6.9,7.2,6.7,12,73
tt0017196,647,6.8,6.7,6.7,6.8,6.7,7.3,146,367
tt0017198,223,5.3,3,5.8,5,5.3,3.1,173,36
tt0017226,153,6.6,5.5,6.8,6.6,6.6,6.3,75,48
tt0017271,852,7.7,7.8,7.8,7.3,7.7,8,143,515
tt0017293,119,7.1,7.2,7.5,6,7,6.7,7,91
tt0017329,142,6.6,5.8,6.5,6.8,6.7,5.9,52,67
tt0017338,100,5.9,5.8,5.7,6.3,5.9,7.1,7,70
tt0017350,1434,7.7,7.9,7.6,7.6,7.6,7.9,540,556
tt0017354,126,6.5,6.3,6.5,6.4,6.3,7.4,44,53
tt0017374,116,5.9,6.2,5.9,5.8,5.8,7.3,38,49
tt0017378,258,6.8,6,6.7,7.1,6.7,6.7,31,181
tt0017382,241,6.8,7,6.4,7,6.8,6.9,106,71
tt0017409,293,7.1,7,7.2,7.2,7.1,7.6,94,142
tt0017410,154,6.2,7.2,6.3,6.1,6.2,6.3,64,56
tt0017416,1698,6.7,6.5,6.6,6.8,6.5,7.3,820,543
tt0017419,186,6.1,3,6.8,5.9,6.1,8.8,93,66
tt0017423,1110,7.3,7.1,7.3,7.4,7.3,7.3,465,375
tt0017437,727,6.7,6.6,6.5,6.9,6.6,6.8,220,342
tt0017438,530,6.9,6.5,7,6.8,6.8,7.7,124,287
tt0017448,1778,7.1,6.9,7.1,7.2,7.1,7.5,319,1050
tt0017449,1024,7,6.9,7,6.9,6.9,7,460,332
tt0017463,940,7.5,7.6,7.5,7.5,7.5,7.5,303,441
tt0017480,671,6.9,6.8,6.8,6.9,6.8,7.1,313,191
tt0017483,578,6.1,6.3,6.3,5.9,6.3,5.1,239,224
tt0017519,113,6.7,,6.4,6.7,6.6,6.1,31,62
tt0017534,1688,6.5,6.6,7,6.2,6.6,6.1,1116,346
tt0017540,335,6.8,5.9,6.8,6.9,6.8,6,174,109
tt0017567,599,7.1,6.9,6.8,7.2,7,7.3,316,183
tt0017619,334,7.4,7.6,8.8,5.2,7.4,7.7,151,109
tt0017621,266,6.1,5.6,6,6.3,6.1,6,54,163
tt0017632,348,5.8,5.9,6.5,5.1,5.6,5.3,247,57
tt0017653,178,7.1,6.8,7.2,7.1,6.9,7.9,23,139
tt0017662,173,6.9,5.7,6.8,7.1,6.8,7.4,59,75
tt0017667,683,6.9,7,7,6.6,6.8,6.7,360,191
tt0017735,223,6.8,6.1,6.7,6.9,6.7,7.3,152,23
tt0017736,167,6.7,6.2,6.8,6.5,6.6,6.2,28,105
tt0017739,2526,7.1,7.1,7.1,7.2,7.1,7.4,993,967
tt0017750,348,7.1,7.4,7.1,7,7.1,7.3,143,138
tt0017751,182,6.6,6.3,6.4,6.9,6.7,6.4,63,74
tt0017765,4035,7.1,7.1,7.1,7.1,7,7.4,1262,1729
tt0017809,556,7.3,7.1,7.1,7.2,7.1,7.6,117,327
tt0017825,1911,6.2,6.2,6.1,6.3,6.1,6.6,384,1101
tt0017832,193,4.8,4.3,4.9,4.9,4.7,5.5,121,57
tt0017843,2348,5.7,5.7,5.6,5.7,5.6,6.1,740,1086
tt0017860,699,5.6,4.9,5.8,4.9,5.3,5.3,481,78
tt0017886,187,6.4,6.3,5.9,6.6,6.4,6.3,128,23
tt0017918,263,7,7,7.3,6.7,6.9,7.1,112,90
tt0017925,73744,8.1,8.1,8.1,8.3,8.2,8,16799,31827
tt0017928,141,6.6,6.5,6.6,6.7,6.5,6.7,53,56
tt0017938,697,7.1,6.9,7.1,7,6.9,7.5,177,385
tt0017961,868,7.5,7.5,7.5,7,7.4,7.7,178,518
tt0017998,225,7.1,6.4,7.5,6.9,7.2,6.8,76,114
tt0018014,199,6.6,6.3,6.8,6.6,6.5,6.9,50,108
tt0018016,164,6.4,6.5,6.6,6.4,6.5,6,70,54
tt0018033,2774,7.3,7.1,7.2,7.4,7.2,7.7,1217,885
tt0018037,8372,6.5,6.6,6.4,6.6,6.5,6.6,3298,3128
tt0018045,248,6.8,6.7,7,6.7,6.9,6.8,72,128
tt0018051,3538,7.7,7.7,7.6,7.7,7.6,7.7,1291,1494
tt0018054,1771,7.3,7.2,7.2,7.3,7.3,7.2,765,531
tt0018066,1368,7.3,7,7.4,7.4,7.3,7.5,342,724
tt0018087,620,7.3,7.2,7.2,7.3,7.2,7.5,186,304
tt0018097,1128,6.8,7.1,6.7,6.6,6.7,6.9,538,349
tt0018102,409,6.4,6,6.3,6.6,6.4,6.7,140,180
tt0018107,860,7,7,6.9,6.9,6.8,7.3,409,254
tt0018113,746,6.2,6.5,6.6,5.9,6.2,6.2,543,121
tt0018138,344,5.9,5.5,6.5,5.3,5.7,6.2,266,49
tt0018166,374,6.7,6.6,6.6,6.7,6.7,6.5,213,95
tt0018179,521,6.4,5.9,6.2,6.6,6.4,6.4,316,92
tt0018183,749,7.4,8.1,7.5,7.3,7.4,7.8,345,211
tt0018192,6383,8.1,8,8,8.1,8.1,7.6,2150,2805
tt0018217,6452,7.4,7.3,7.5,7.5,7.4,7.3,1161,3613
tt0018218,282,6.4,5.2,5.8,6.7,6.4,6,171,42
tt0018235,110,6.8,6.5,6.7,7,6.8,6.5,36,54
tt0018247,105,6.3,5.8,6,6.7,6.3,6.8,31,53
tt0018253,437,5.8,5.6,6.4,5.4,5.8,5.6,315,75
tt0018297,723,6.5,7.1,6.5,5.9,6.2,6.4,460,122
tt0018311,1327,6.6,6.8,6.7,6.4,6.6,6.3,894,193
tt0018328,2912,6.2,6.2,6.2,6.3,6.2,6.5,777,1481
tt0018351,168,7.1,6.7,6.8,7.4,7.2,7.4,77,54
tt0018362,248,6.3,6.9,5.9,6.4,6.3,6.3,151,42
tt0018379,2857,7.7,7.7,7.6,7.8,7.7,7.8,875,1360
tt0018389,129,5.7,4.6,5.5,6,5.7,5.2,46,45
tt0018392,325,7,7,6.9,7,7,6.1,53,196
tt0018397,484,6.9,6.9,6.8,7,6.9,7,251,136
tt0018413,480,4,,4.9,3.2,3.8,2.8,397,35
tt0018440,824,6,6.2,6.6,5.5,6.2,4.8,622,95
tt0018451,1263,7.6,7.7,7.7,7.6,7.6,7.6,540,403
tt0018455,44314,8.1,8.1,8.1,8.3,8.1,8.1,9978,19101
tt0018464,122,5.4,3.4,5.4,5.8,5.5,4,43,56
tt0018471,1402,6.9,7,6.8,6.9,6.9,6.4,965,229
tt0018487,457,5.8,7,6.4,4.2,5.2,5.6,307,44
tt0018505,971,7.5,7.4,7.4,7.5,7.4,7.8,200,544
tt0018513,538,5.3,6.2,6.3,4.5,5.4,5,415,71
tt0018515,828,6.7,6.3,6.7,6.8,6.7,6.6,436,197
tt0018523,728,6.8,6.3,6.6,7.1,6.8,6.4,168,412
tt0018524,356,6.7,7.1,6.5,6.8,6.6,7.1,192,81
tt0018526,2301,7.6,7.6,7.6,7.5,7.6,7.5,775,1060
tt0018528,6657,7.8,7.8,7.8,7.8,7.8,7.9,2389,2777
tt0018530,235,6.2,5.9,6.6,6.2,6.2,6.9,106,98
tt0018566,274,6.8,7,6.3,6.9,6.7,7,159,45
tt0018578,10417,7.5,7.6,7.4,7.7,7.5,7.4,4149,3652
tt0018579,102,3.3,7.8,5,2.7,4.1,2.6,67,15
tt0018588,191,6.8,7.3,6.3,7,6.8,6.4,22,138
tt0018615,278,7,7.3,7,6.8,7,7.5,33,190
tt0018618,888,6,6.6,6.4,5.5,6,5.8,607,155
tt0018678,382,6.5,6.1,6.2,6.7,6.5,6.3,168,129
tt0018684,879,7.5,7.6,7.5,7.5,7.5,7.6,302,397
tt0018722,129,4.8,7.5,5.9,4,4.5,5.2,99,21
tt0018737,9097,7.9,7.8,7.8,8.1,7.9,8,2709,4164
tt0018742,9460,8.1,8.2,8.1,8.1,8.1,8.3,2908,4407
tt0018749,798,6.2,7.1,6,5.8,6.1,5.7,548,112
tt0018756,1805,5.6,5.5,5.5,5.9,5.5,6.2,446,968
tt0018770,3133,7.3,7.4,7.4,7.1,7.3,7.5,660,1775
tt0018773,23629,8.2,8.3,8.2,8.1,8.2,8.2,4586,12304
tt0018795,603,6.5,6.2,7,6.4,6.6,6.1,461,88
tt0018806,6951,8.1,8,8.1,8.1,8.1,8.1,2453,2911
tt0018826,141,6.8,6.6,7.3,6.5,6.7,7.3,27,88
tt0018836,330,6.8,7,6.9,6.3,6.5,7.4,122,142
tt0018839,3596,7.5,7.5,7.5,7.6,7.6,7.3,1042,1841
tt0018841,517,7.3,7.1,7.2,7.2,7.2,7.5,78,335
tt0018862,110,7,6.4,7.4,6.4,6.9,7.1,16,73
tt0018876,2284,5.9,5.8,5.9,6.1,5.9,6.5,674,1047
tt0018879,146,5.9,6.5,5.4,6.2,6,5.8,31,94
tt0018882,140,7,7.6,7.1,6.7,6.9,7.4,47,52
tt0018907,124,6.3,6,7.6,5.5,6.4,6.4,37,51
tt0018908,253,6.9,6.6,7.1,6.8,6.8,7.1,94,97
tt0018909,580,7.1,6.9,7,7.2,7.1,6.7,209,240
tt0018910,280,3.7,7.3,4.2,3.4,4.2,2.2,235,30
tt0018927,316,6.8,6.6,6.8,6.6,6.7,7,162,80
tt0018935,221,6.7,7,6.6,6.8,6.7,7,69,117
tt0018937,589,6.7,6.5,6.7,6.7,6.7,6.7,155,316
tt0018972,378,6.6,6.2,6.6,6.7,6.6,6.4,172,135
tt0018990,144,7,6.8,6.8,7.1,7.1,5.7,37,86
tt0018996,105,6,7.5,6.5,5.6,5.9,7,27,53
tt0019043,284,7.1,7.1,7.2,6.8,7,7.5,45,183
tt0019067,386,6.9,7.9,6.7,7,6.8,7.1,227,77
tt0019071,3033,8,8,8,8,8,7.9,1119,1305
tt0019074,1623,7.6,7.8,7.7,7.5,7.5,7.8,823,451
tt0019096,661,5.7,5.5,6,5.5,5.6,6.2,422,132
tt0019098,598,6.1,6.2,6.5,5.8,6.1,6.1,443,98
tt0019109,1889,7.8,8,7.8,7.6,7.8,7.9,696,880
tt0019127,167,6.8,6.7,7.1,6.4,6.6,7.6,23,107
tt0019130,5188,7.7,7.9,7.7,7.6,7.7,8,1605,2312
tt0019151,460,6.9,7,6.9,6.9,6.9,7.2,133,222
tt0019152,331,6.8,5.9,6.3,7,6.8,6.6,202,60
tt0019182,111,5.4,7,5.2,5.6,5.6,4.1,46,42
tt0019186,148,6.4,3.8,6.6,6.5,6.5,6.3,35,78
tt0019195,1120,7.3,7.4,7.3,7.2,7.2,7.4,412,450
tt0019237,1398,6.8,6.6,6.9,6.6,6.7,6.8,825,307
tt0019254,42209,8.2,8.2,8.1,8.3,8.2,8.1,9704,17214
tt0019258,2282,7.5,7.5,7.3,7.4,7.3,7.6,1243,618
tt0019286,1642,7.1,6.8,7.1,7.1,7.1,6.5,334,932
tt0019290,180,6.6,6.5,6.1,7.2,6.6,6.9,38,95
tt0019304,995,6.7,6.5,6.6,6.9,6.6,7.1,486,284
tt0019325,157,6,5.7,5.8,6.4,6,6.6,44,79
tt0019344,2423,7.2,7.1,7.2,7.3,7.2,7.3,1298,697
tt0019374,110,6.8,7.4,6.8,6.9,6.9,7.8,27,60
tt0019379,3344,7.6,7.8,7.5,7.6,7.5,7.9,1697,999
tt0019388,197,6.3,6.8,6.3,6.1,6.2,6.8,90,72
tt0019400,952,6.2,5.8,6.1,6.2,6.1,6.6,707,131
tt0019412,2973,7.7,7.8,7.6,7.6,7.6,8,1167,1102
tt0019415,2884,7.6,7.7,7.6,7.6,7.6,7.4,769,1495
tt0019421,11996,7.9,8,7.8,8,7.9,8.2,3674,5393
tt0019429,2003,7.4,7.5,7.3,7.4,7.4,7.6,576,970
tt0019434,197,6.1,6,6.9,5.7,6,7,115,51
tt0019451,311,6.8,6,6.7,7.1,6.8,6.8,134,88
tt0019462,223,6,5.2,6.6,5.9,6,7.1,133,61
tt0019480,201,6.5,6.2,6.9,6.3,6.5,7.6,33,130
tt0019489,323,6.9,6.7,6.8,6.9,7,5.7,161,102
tt0019509,387,7.3,7.3,7.3,7.2,7.2,7.5,68,262
tt0019532,335,6.6,5.5,6.4,6.8,6.6,5.9,166,99
tt0019553,117,6.5,6.1,6.5,7,6.7,5.2,37,46
tt0019557,363,6.1,6.2,5.9,6.1,6.1,5.9,247,54
tt0019558,1403,7.5,7.3,7.3,7.6,7.4,7.3,436,682
tt0019563,1462,7.2,6.9,7.2,7.3,7.2,7.1,667,474
tt0019571,139,6.2,6.5,6.1,6.1,6.1,6.2,62,49
tt0019574,717,6.9,6.9,6.8,7,6.9,6.8,300,237
tt0019585,5643,8.1,8.1,8,8.1,8,8.4,1970,2517
tt0019591,1310,7.3,7.5,7.3,7.1,7.1,7.5,629,410
tt0019609,112,6.9,6.9,7.7,6.5,6.9,7.4,19,78
tt0019611,759,7.1,7.4,7.1,6.7,7.1,7.1,124,460
tt0019629,175,7,6.9,7.1,7,6.9,7.7,7,144
tt0019630,600,5.9,5.4,5.8,6.1,5.9,5.6,322,137
tt0019644,1215,7,6.9,6.9,7.1,6.9,7,480,487
tt0019646,779,7.7,7.4,7.8,7.5,7.6,7.8,131,505
tt0019649,1585,7.2,7.2,7.3,7.1,7.2,7,339,903
tt0019655,1287,7.4,7.2,7.4,7.5,7.4,7.6,290,688
tt0019658,152,5.4,5,5.5,5.5,5.4,4.2,51,57
tt0019684,360,4.9,4.8,4.3,5.1,4.8,5.3,195,79
tt0019690,176,5.4,6.8,4.9,5.5,5.3,5.7,95,47
tt0019699,240,5.7,6.4,5.9,5.8,5.9,5.2,87,109
tt0019702,8901,7,6.9,7,7,6.9,7,2424,4292
tt0019725,328,6.2,5.3,6.1,6.3,6.1,6.5,211,90
tt0019726,113,6.4,,6.4,6.3,6.1,7,61,24
tt0019729,5943,5.7,5.5,5.6,6.1,5.7,6,2696,1807
tt0019735,778,6.4,6.3,6.2,6.4,6.3,6.6,364,212
tt0019745,488,6.1,5.7,6,6.2,6,6.4,214,157
tt0019746,160,6.8,5.3,7.1,6.8,6.8,6.9,46,76
tt0019777,6599,7,6.9,6.9,7.1,7,7.2,2909,2136
tt0019785,313,6.4,6.8,6.2,6.5,6.4,6.4,125,115
tt0019788,1885,5.9,5.9,5.9,5.8,5.8,6.1,1178,407
tt0019796,345,6.4,6.4,6.4,6.5,6.4,6.5,75,195
tt0019798,245,6.5,5.8,6.9,6.3,6.1,7.5,136,69
tt0019800,105,6,7.2,5.4,6.2,6.1,5.7,45,28
tt0019811,1069,6.5,6.4,6.8,6.2,6.5,6.3,821,143
tt0019815,100,6.1,5,6.2,6.2,6.2,5.9,67,16
tt0019823,923,6.2,6.3,5.9,6.5,6.2,6.3,446,235
tt0019824,615,6.3,5.9,6.2,6.4,6.3,6.2,310,173
tt0019843,354,7,5.2,6.9,7.2,7.1,7,159,98
tt0019850,460,7.2,7.2,7.3,7.3,7.2,7.7,68,318
tt0019852,414,6.9,6.8,6.9,6.8,6.9,6.5,126,185
tt0019856,124,6.6,6,6.8,6.4,6.6,6.1,58,44
tt0019884,221,6,2.9,5.7,6.3,6,6.3,109,51
tt0019886,229,6.7,3,6,6.9,6.7,6.2,141,31
tt0019889,104,6.1,9,5.5,6.2,6,6.6,28,43
tt0019901,2738,7.3,7.6,7.3,7.1,7.3,7.5,646,1464
tt0019909,123,6.9,6.6,7.2,6.8,6.9,6.9,20,76
tt0019929,113,5.2,7.5,4.7,4.9,5,4.9,78,17
tt0019933,577,6,5.1,5.9,6,5.9,6.1,408,93
tt0019935,661,7.2,7,7.2,7.2,7.2,7.2,321,207
tt0019936,135,6.7,5,6.9,6.6,6.3,7.7,57,41
tt0019945,112,5.2,4.5,5.1,5.3,5.1,5.3,71,22
tt0019946,653,6.1,5.7,6,6.2,6,6.2,242,261
tt0019949,258,6.6,6.8,6,6.8,6.4,7.1,139,66
tt0019957,108,5.8,6,5.8,5.8,5.5,6.5,65,21
tt0019959,1456,6.8,6.4,6.7,7,6.8,6.9,627,489
tt0019976,488,7.1,6.8,7.2,7.2,7.1,7.3,244,101
tt0019979,107,5.2,6,5.1,5.1,4.9,5.6,63,19
tt0019983,263,5.3,4.9,5.2,5.4,5.3,5.1,123,84
tt0019992,115,5.9,6.5,5.7,5.8,5.7,6.4,54,40
tt0019993,1765,6,6.3,6,5.7,6,5.6,1168,280
tt0020004,261,6.6,6.4,6.8,6.2,6.7,5.9,75,128
tt0020011,101,6.1,5.4,6.4,6,6,6.2,18,64
tt0020014,113,6,4,5.1,6.2,5.8,6.2,75,13
tt0020018,817,5.6,5.1,5.5,5.8,5.6,5.4,384,254
tt0020025,163,7.1,7.3,7,6.8,6.9,7.8,41,90
tt0020030,1089,7.1,6.9,6.9,7.2,7.1,6.9,475,410
tt0020034,259,6.1,7.5,6.4,5.4,5.4,6.5,121,39
tt0020062,901,6.9,6.8,6.8,7,6.8,7.1,336,354
tt0020075,207,7.3,8.3,7,7,7.2,7.9,98,77
tt0020078,297,6.7,6.6,6.6,6.9,6.7,7,124,126
tt0020080,406,6.7,6.9,6.8,6.3,6.6,6.8,195,140
tt0020081,322,6,6.1,6.2,5.9,6,6.2,183,67
tt0020092,539,6.7,6.7,6.4,6.8,6.7,6.8,291,139
tt0020103,407,6,6.4,5.9,6.1,6,6.3,210,107
tt0020112,1807,7.1,7.2,7.1,7,7.1,7.2,787,665
tt0020114,160,6.5,6.2,6.9,6.5,6.6,6.7,72,38
tt0020122,1082,7.8,7.9,7.8,7.7,7.8,7.8,319,533
tt0020126,386,5.9,5.6,5.3,5.8,5.7,5.3,189,81
tt0020142,2391,6.2,6.4,6.2,6.2,6.2,6.6,718,1107
tt0020143,1134,6.2,6.3,6.4,6,6.1,6.2,805,138
tt0020144,380,5.5,7.5,5.7,4.2,4.4,6,257,22
tt0020163,2509,7.4,7.3,7.4,7.6,7.4,7.6,469,1553
tt0020166,143,5.8,6,5.3,6,5.7,6.1,65,44
tt0020182,104,6.9,7.1,7.2,6,6.7,6.8,16,68
tt0020193,231,7.4,7.3,7.4,7.4,7.4,7.8,27,157
tt0020197,171,6.8,6,7.3,6.4,6.5,7.9,95,45
tt0020198,541,6.1,4.9,6,6.1,6,6.1,258,158
tt0020210,523,5.2,5.5,6.2,4.9,5.3,5.5,412,60
tt0020217,133,5.8,5.5,6.1,5.7,5.6,6.4,58,42
tt0020223,613,6.4,6.1,6.3,6.6,6.5,6.1,274,192
tt0020228,135,6.8,6.8,6.4,7,6.7,6.8,24,95
tt0020230,691,7.4,7.5,7.4,7.3,7.4,7.7,101,413
tt0020232,288,7.3,7.3,7.6,6.8,7.3,7.2,31,198
tt0020238,227,6,4,5.5,6.2,5.9,5.2,136,34
tt0020247,552,6.1,7.3,6.2,5.9,6.1,5.9,303,125
tt0020253,292,6.9,7,6.7,7.1,7,7,176,55
tt0020269,1247,7.2,7.1,7,7.1,7.1,7.1,480,478
tt0020286,640,6.5,6.1,6.4,6.9,6.5,6.5,209,307
tt0020293,169,6.8,7.1,6.7,6.7,6.7,7.1,27,105
tt0020298,2983,7.2,7.3,7.2,7.1,7.1,7.2,1350,1139
tt0020305,333,5.5,4.9,5.4,5.6,5.5,5.4,183,80
tt0020320,148,6.8,6.3,6.4,6.8,6.7,7.1,55,64
tt0020332,673,6.1,5.9,6.1,5.9,5.9,6,444,91
tt0020335,501,7.2,7.7,7.2,7.2,7.2,7.4,135,269
tt0020336,196,6,6.5,5.7,6.1,6,6,134,38
tt0020358,274,6,3.5,5.8,6.2,5.9,6.2,170,42
tt0020359,149,5.6,6.5,4.9,6.4,5.9,6,66,49
tt0020364,175,6.1,4.5,5.8,6,6,6,81,54
tt0020388,188,6,8,5.8,6.1,5.9,6.7,114,29
tt0020392,105,6.2,6.8,6.4,6.5,6.3,7.5,32,48
tt0020402,212,6.1,5,6.1,6.1,6.1,6.1,107,42
tt0020403,320,5.9,5.9,6.5,5.7,5.8,6,175,66
tt0020405,170,7,7.5,6.7,7,7,6.1,54,71
tt0020410,454,6.8,6.9,6.7,6.7,6.5,7.2,214,146
tt0020425,175,5.5,5.5,5.2,5.7,5.3,6.9,109,24
tt0020431,138,4.9,3.5,4.7,5.7,5.2,2.8,57,49
tt0020439,595,6.1,4.9,6.4,5.9,6,5.8,463,70
tt0020442,1684,7,7.1,7,7.1,7,7.3,624,641
tt0020446,290,4.8,4.5,4.5,4.8,4.8,4.6,191,38
tt0020451,1148,7.2,7.1,7.3,6.9,7.1,7.3,165,721
tt0020458,334,6.1,6.7,6.4,5.7,5.8,6.6,232,47
tt0020461,103,5.6,5.5,4.7,6.1,5.6,6,55,24
tt0020466,345,6.5,6.6,6.3,6.6,6.3,7.1,183,86
tt0020475,3792,7.9,7.9,7.8,8,7.8,8.1,1236,1725
tt0020479,480,6.3,5.9,6.6,6,6.1,6.6,237,155
tt0020480,125,5.6,6,5.2,5.7,5.4,6.1,90,14
tt0020488,485,5.9,6.1,5.9,5.8,5.7,6.2,277,81
tt0020490,134,5.8,4,5.5,6.1,5.8,5.7,70,36
